169187,50753,-166,304,-4964168,,,,,,
169179,27443,-164,286,-3948963,,,,,,
169160,14559,-166,228,-2934746,,,,,,
168990,8486,-166,156,-2105719,,,,,,
168305,2044,-167,88,-1546744,,,,,,
166525,-11174,-166,51,-1291419,,,,,,
163299,-37816,-161,53,-1387690,,,,,,
158399,-82303,-154,103,-1819783,,,,,,
151823,-144227,-141,204,-2481396,,,,,,
143678,-219938,-127,344,-3225568,,,,,,
134104,-303942,-108,523,-3913858,,,,,,
123286,-391160,-85,709,-4462523,,,,,,
112327,-474957,-64,898,-4698927,,,,,,
101594,-544491,-45,1045,-4637432,,,,,,
91268,-590290,-26,1119,-4120850,,,,,,
81375,-613953,-10,1142,-3314381,,,,,,
73381,-620485,2,1129,-2241780,,,,,,
65013,-611925,15,1079,-1250724,,,,,,
58163,-593458,24,1009,-533824,,,,,,
51881,-561880,29,899,329227,,,,,,
46755,-521390,32,758,1096140,,,,,,
42396,-466198,33,589,1653842,,,,,,
38810,-410844,32,427,2218060,,,,,,
35338,-359263,29,281,2544393,,,,,,
31806,-316191,28,157,2596356,,,,,,
27873,-286762,28,73,2368197,,,,,,
22641,-274522,32,52,1876960,,,,,,
21776,-277615,33,53,1785453,,,,,,
21377,-279760,33,55,1712461,,,,,,
20563,-282353,34,59,1587157,,,,,,
20144,-286708,36,65,1429693,,,,,,
19717,-279405,36,70,1403960,,,,,,
18864,-284099,37,77,1207993,,,,,,
18431,-288426,38,84,1201659,,,,,,
17994,-290457,38,87,1130522,,,,,,
17104,-296021,39,96,1005918,,,,,,
16646,-299523,39,103,882390,,,,,,
15718,-303353,41,111,824704,,,,,,
15246,-306910,42,121,613330,,,,,,
14766,-313213,43,131,453953,,,,,,
13807,-318482,44,140,388359,,,,,,
13324,-323750,45,151,199994,,,,,,
12835,-329439,46,161,128356,,,,,,
11847,-324412,48,175,125273,,,,,,
11348,-330407,48,188,-34003,,,,,,
7931,-353794,55,252,-386638,,,,,,
-359,-374861,69,380,-577067,,,,,,
-8390,-384783,83,488,-673957,,,,,,
-15820,-415993,98,604,-969953,,,,,,
-22008,-435291,109,687,-1090946,,,,,,
-26130,-432098,112,705,-740157,,,,,,
-27899,-392084,110,610,320277,,,,,,
-27710,-329956,104,447,1356527,,,,,,
-26158,-246917,94,230,2589510,,,,,,
-23250,-149286,81,-19,3593127,,,,,,
-19690,-66358,66,-226,4240886,,,,,,
-15489,23032,50,-449,4702256,,,,,,
-11913,91064,36,-617,4620242,,,,,,
-8471,137350,22,-719,4117450,,,,,,
-6461,161838,13,-762,3425680,,,,,,
-6026,162482,8,-741,2355598,,,,,,
-7365,133695,12,-631,1129306,,,,,,
-10210,78240,18,-434,-282596,,,,,,
-13380,16156,26,-219,-1382759,,,,,,
-16004,-38352,32,-40,-2082349,,,,,,
-17730,-84525,36,112,-2336608,,,,,,
-18288,-98930,36,166,-2042604,,,,,,
-17691,-89201,32,145,-1194339,,,,,,
-16874,-63831,28,72,-358309,,,,,,
-16017,-32727,25,-14,355521,,,,,,
-15568,-6263,29,-60,763916,,,,,,
-15504,6765,39,-14,800600,,,,,,
-15314,10613,52,120,637103,,,,,,
-14615,12230,67,311,453923,,,,,,
-12433,21473,76,461,464602,,,,,,
-7770,50858,82,537,818197,,,,,,
-7402,55457,82,541,928507,,,,,,
-7023,59317,82,543,956820,,,,,,
-6240,65268,82,548,1061177,,,,,,
-5824,70671,82,553,1172741,,,,,,
-4939,78058,81,557,1320445,,,,,,
-4476,83573,80,517,1529192,,,,,,
-4004,90250,80,514,1465784,,,,,,
-3012,98200,80,511,1588620,,,,,,
-2485,106072,79,507,1786222,,,,,,
-1941,112650,79,501,1832797,,,,,,
-808,123081,78,492,2064891,,,,,,
-217,130380,77,482,2102518,,,,,,
1004,140647,76,469,2259677,,,,,,
1622,150902,76,463,2479952,,,,,,
2253,159170,75,454,2526459,,,,,,
3578,172219,74,444,2708402,,,,,,
4267,175821,73,405,2874212,,,,,,
9323,228729,65,314,3500349,,,,,,
23847,336938,42,21,4283159,,,,,,
40871,453038,7,-342,5309641,,,,,,
61230,632004,-33,-836,7031959,,,,,,
80744,806374,-74,-1316,8465227,,,,,,
96573,944324,-107,-1710,8441190,,,,,,
112419,1015199,-132,-1921,7435620,,,,,,
141332,548424,-174,-964,-5215594,,,,,,
147538,592899,-176,-967,-2992696,,,,,,
149499,707762,-174,-1011,573143,,,,,,
150540,405888,-157,-419,-5003485,,,,,,
146859,182164,-132,139,-5752586,,,,,,
143122,83452,-111,363,-5813465,,,,,,
141427,-1363,-103,619,-5805628,,,,,,
140972,-49829,-97,713,-5057037,,,,,,
142576,-55038,-100,640,-3729622,,,,,,
146313,-20876,-109,447,-1904740,,,,,,
151429,39106,-123,191,-190995,,,,,,
155585,110712,-138,-105,1281586,,,,,,
158620,162337,-147,-330,1949971,,,,,,
159856,178144,-154,-451,1622097,,,,,,
158866,158582,-155,-460,765968,,,,,,
155627,106324,-148,-369,-487892,,,,,,
150217,24067,-138,-182,-1848305,,,,,,
143531,-68499,-125,34,-3070838,,,,,,
143004,-78195,-124,57,-3276459,,,,,,
142159,-90494,-122,85,-3483645,,,,,,
141666,-101336,-122,108,-3638735,,,,,,
140834,-113647,-120,135,-4001444,,,,,,
140407,-125446,-118,162,-4113169,,,,,,
139976,-127611,-118,166,-4380667,,,,,,
139117,-141072,-117,194,-4253577,,,,,,
138635,-151687,-116,216,-4414184,,,,,,
138201,-162264,-115,237,-4532483,,,,,,
137337,-174005,-114,260,-4575144,,,,,,
136901,-184486,-113,283,-4669320,,,,,,
136079,-194409,-112,303,-4729355,,,,,,
135583,-206187,-110,328,-4926541,,,,,,
134754,-218664,-109,352,-5090242,,,,,,
134252,-229974,-108,376,-5095746,,,,,,
133747,-241377,-107,398,-5191266,,,,,,
132903,-253971,-105,424,-5395340,,,,,,
132449,-248083,-105,414,-5182188,,,,,,
131993,-257494,-104,433,-5327515,,,,,,
129871,-292542,-101,501,-5250019,,,,,,
122768,-329359,-88,571,-4383550,,,,,,
114799,-345454,-74,600,-3416275,,,,,,
106441,-381970,-60,662,-2975695,,,,,,
97849,-425548,-45,734,-2901735,,,,,,
89306,-458578,-31,788,-2525145,,,,,,
80898,-485998,-19,824,-2186804,,,,,,
72948,-494612,-6,819,-1667720,,,,,,
65167,-502530,4,809,-1361346,,,,,,
57767,-504312,14,786,-973440,,,,,,
50851,-499065,23,749,-546044,,,,,,
44960,-483493,29,696,-80330,,,,,,
39664,-462713,34,632,270028,,,,,,
34621,-437334,36,551,705385,,,,,,
30152,-402833,39,452,1181397,,,,,,
26113,-371650,39,359,1470182,,,,,,
24034,-331189,36,255,1781624,,,,,,
23930,-285354,25,127,2091288,,,,,,
23635,-223291,16,-38,2652683,,,,,,
22413,-161880,7,-211,2991961,,,,,,
19229,-133144,6,-299,2718946,,,,,,
13873,-141231,12,-274,1741969,,,,,,
6471,-188792,25,-116,282223,,,,,,
-2769,-260114,41,108,-1146820,,,,,,
-12456,-350497,63,383,-2499403,,,,,,
-21797,-427612,83,640,-3208526,,,,,,
-30335,-474860,100,825,-3149951,,,,,,
-37138,-500456,112,924,-2642101,,,,,,
-41435,-489589,118,909,-1555674,,,,,,
-43246,-437913,118,786,-129118,,,,,,
-42676,-354512,110,574,1517254,,,,,,
-42582,-345704,110,552,1484806,,,,,,
-42386,-339356,109,531,1616610,,,,,,
-42256,-332697,108,511,1798918,,,,,,
-42024,-325332,107,489,1875539,,,,,,
-41681,-298329,105,428,2354280,,,,,,
-41570,-289816,105,403,2387896,,,,,,
-41277,-280814,103,375,2589276,,,,,,
-41117,-272202,102,351,2665510,,,,,,
-40782,-262761,101,325,2831398,,,,,,
-40609,-253478,100,300,3084230,,,,,,
-40455,-244015,100,274,3177644,,,,,,
-40058,-233374,98,244,3198216,,,,,,
-39865,-224651,97,219,3396840,,,,,,
-39471,-215272,95,190,3437164,,,,,,
-39269,-206450,94,163,3637097,,,,,,
-39067,-191939,94,138,3730598,,,,,,
-38864,-182451,92,110,3845561,,,,,,
-37438,-134767,86,-22,4342627,,,,,,
-33729,-44915,73,-236,4789713,,,,,,
-29833,29499,60,-386,4729924,,,,,,
-26292,89151,53,-488,4506394,,,,,,
-22977,134164,50,-517,3863632,,,,,,
-20284,159281,52,-454,3251648,,,,,,
-18167,167489,61,-296,2329467,,,,,,
-15983,165122,73,-93,1605034,,,,,,
-13178,158540,85,143,905938,,,,,,
-8626,164027,92,323,673374,,,,,,
-125,196924,87,365,999959,,,,,,
10860,273317,76,250,2054338,,,,,,
26360,384020,51,-1,3492387,,,,,,
44468,527404,19,-364,5165857,,,,,,
67203,718046,-27,-854,7434353,,,,,,
89642,909987,-74,-1383,9281715,,,,,,
112114,1078892,-120,-1872,9689463,,,,,,
132277,1195884,-160,-2228,8786337,,,,,,
150168,1238697,-193,-2361,6969183,,,,,,
164182,1219582,-219,-2329,4650604,,,,,,
174756,1159899,-236,-2193,2253314,,,,,,
182221,1054876,-244,-1944,-512933,,,,,,
185827,898032,-242,-1559,-3400587,,,,,,
186152,727823,-231,-1126,-5680717,,,,,,
184084,528655,-216,-626,-7960735,,,,,,
180756,339190,-199,-163,-8950504,,,,,,
176797,185195,-182,185,-9429910,,,,,,
172922,51859,-166,468,-8886647,,,,,,
169211,-38985,-152,643,-8047134,,,,,,
166226,-102146,-142,728,-6673075,,,,,,
164310,-134637,-136,722,-5173093,,,,,,
164254,-136122,-136,718,-5140609,,,,,,
164153,-138859,-135,720,-5017699,,,,,,
164118,-140636,-135,718,-4903562,,,,,,
164088,-143682,-135,720,-4810669,,,,,,
164046,-134614,-135,678,-4577101,,,,,,
164034,-135307,-135,672,-4458409,,,,,,
164022,-136698,-136,667,-4285905,,,,,,
164025,-136999,-136,653,-4002758,,,,,,
164042,-136715,-137,642,-3844682,,,,,,
164054,-135794,-137,632,-3668180,,,,,,
164083,-135110,-137,622,-3630169,,,,,,
164103,-135109,-137,615,-3502852,,,,,,
164126,-134625,-137,605,-3360245,,,,,,
164166,-134628,-137,598,-3243617,,,,,,
164189,-133932,-137,589,-3118225,,,,,,
164208,-124544,-138,551,-2893858,,,,,,
164235,-122940,-138,540,-2748615,,,,,,
164347,-115020,-139,487,-2190485,,,,,,
164542,-85897,-142,332,-1034677,,,,,,
164499,-54543,-147,166,-70655,,,,,,
163759,-38819,-151,47,293282,,,,,,
161519,-38572,-149,-31,241435,,,,,,
157331,-61888,-144,-29,-246707,,,,,,
151169,-112453,-134,56,-1125305,,,,,,
143177,-184456,-118,200,-2207147,,,,,,
133450,-272768,-100,398,-3079160,,,,,,
122270,-364545,-78,608,-4046898,,,,,,
110473,-459391,-54,820,-4382256,,,,,,
99008,-540364,-31,1007,-4809434,,,,,,
88120,-599793,-12,1144,-4277325,,,,,,
78031,-635022,5,1206,-3774227,,,,,,
69630,-640143,18,1188,-2782984,,,,,,
62222,-626964,28,1123,-1612818,,,,,,
56861,-592923,33,1009,-601012,,,,,,
52752,-531270,31,819,809269,,,,,,
49996,-465779,28,611,1844352,,,,,,
48216,-388652,22,383,2782132,,,,,,
46748,-319056,14,169,3313762,,,,,,
44943,-258397,9,-10,3546339,,,,,,
41584,-214329,7,-131,3308954,,,,,,
35384,-208301,12,-138,2523797,,,,,,
26497,-245452,28,-24,1078683,,,,,,
17461,-315086,47,190,-606462,,,,,,
8144,-393987,63,460,-1932720,,,,,,
147,-450980,78,662,-2356766,,,,,,
-6763,-473506,89,744,-2106329,,,,,,
-12333,-473513,96,756,-1381303,,,,,,
-12611,-472622,96,753,-1592408,,,,,,
-12852,-474610,97,757,-1558471,,,,,,
-13308,-477387,97,759,-1522652,,,,,,
-13489,-479628,97,762,-1514712,,,,,,
-13898,-484735,95,763,-1627698,,,,,,
-14080,-460766,95,715,-1337855,,,,,,
-14251,-461556,95,712,-1150817,,,,,,
-14573,-461094,95,706,-1143976,,,,,,
-14719,-460123,96,703,-1050935,,,,,,
-14852,-458737,96,696,-909552,,,,,,
-15072,-457111,95,686,-810480,,,,,,
-15187,-454666,95,676,-628051,,,,,,
-15363,-451470,95,666,-762758,,,,,,
-15442,-450561,95,659,-669633,,,,,,
-15556,-449553,95,651,-586631,,,,,,
-15610,-448284,95,644,-529267,,,,,,
-15650,-424784,94,602,-187633,,,,,,
-15704,-419997,94,588,-57881,,,,,,
-15700,-393840,90,513,723886,,,,,,
-14560,-291731,79,280,2446800,,,,,,
-12262,-190115,65,37,3749568,,,,,,
-9421,-92412,51,-220,4413186,,,,,,
-6868,-16903,37,-420,4582268,,,,,,
-4590,41683,25,-562,4248692,,,,,,
-3580,73289,16,-639,3648129,,,,,,
-4217,78036,14,-627,2571520,,,,,,
-6657,52383,17,-523,1283935,,,,,,
-10732,2939,24,-348,-29725,,,,,,
-15202,-64186,34,-124,-1307572,,,,,,
-19397,-127998,43,85,-2118963,,,,,,
-22663,-167704,50,222,-2300434,,,,,,
-24935,-186022,52,289,-1993342,,,,,,
-25900,-181287,51,285,-1285162,,,,,,
-25559,-154514,48,212,-385249,,,,,,
-24203,-108835,43,99,621051,,,,,,
-22286,-63136,41,9,1312649,,,,,,
-20026,-9435,45,-40,1931960,,,,,,
-17674,34389,52,-4,2204051,,,,,,
-14864,68737,62,98,2204843,,,,,,
-11408,101024,70,221,2188745,,,,,,
-6528,138918,74,318,2281876,,,,,,
1027,190017,72,330,2605173,,,,,,
10717,262624,61,233,3251171,,,,,,
23344,362547,43,19,4219104,,,,,,
40345,490379,15,-307,5187819,,,,,,
60768,638405,-27,-700,6551764,,,,,,
81972,810431,-69,-1180,7505432,,,,,,
101846,960387,-109,-1614,8473563,,,,,,
121026,1065556,-144,-1916,7477716,,,,,,
122216,1073767,-146,-1937,8115884,,,,,,
123266,1088706,-148,-1972,7938752,,,,,,
125327,1106919,-153,-2015,8101355,,,,,,
126338,1123594,-155,-2052,8442348,,,,,,
128212,1144558,-159,-2100,8584234,,,,,,
129324,1099166,-161,-2012,8136243,,,,,,
130291,1113779,-163,-2044,7769330,,,,,,
132160,1125646,-166,-2070,7784505,,,,,,
132973,1134675,-167,-2091,7733054,,,,,,
134025,1143708,-169,-2112,7528746,,,,,,
135738,1153659,-173,-2134,7373119,,,,,,
136618,1160167,-174,-2150,7080445,,,,,,
138482,1167943,-177,-2164,7535392,,,,,,
139340,1179221,-178,-2185,7418598,,,,,,
140159,1189962,-179,-2206,7450010,,,,,,
141706,1202834,-183,-2235,7366907,,,,,,
142386,1151375,-184,-2133,6575638,,,,,,
143275,1155112,-186,-2142,6368176,,,,,,
147347,1162478,-193,-2153,5335318,,,,,,
156408,1042516,-203,-1900,1298586,,,,,,
161688,873262,-206,-1521,-2270385,,,,,,
164133,729508,-200,-1150,-4508240,,,,,,
164206,575845,-190,-750,-6058036,,,,,,
162641,424785,-176,-369,-7209863,,,,,,
160324,271771,-159,5,-8003741,,,,,,
158052,145788,-145,305,-7819296,,,,,,
156091,59985,-135,483,-7187509,,,,,,
155398,4942,-127,565,-6108123,,,,,,
156226,-20400,-127,556,-4674909,,,,,,
158695,-9468,-132,448,-3106673,,,,,,
161769,27150,-139,255,-1396325,,,,,,
164869,70354,-149,58,-163770,,,,,,
167861,109934,-158,-128,690100,,,,,,
169885,134314,-167,-270,1025827,,,,,,
170018,136299,-170,-351,738743,,,,,,
167934,110346,-168,-343,122087,,,,,,
163966,55035,-161,-243,-967484,,,,,,
157846,-23200,-150,-79,-2161440,,,,,,
149176,-121455,-131,139,-3456495,,,,,,
138868,-238651,-110,410,-4522429,,,,,,
128315,-347951,-87,667,-5417779,,,,,,
117921,-444849,-67,887,-5412492,,,,,,
108219,-512022,-49,1025,-5168628,,,,,,
99210,-548828,-33,1078,-4139550,,,,,,
90929,-564464,-20,1075,-3292022,,,,,,
83585,-556243,-11,1007,-1985907,,,,,,
77300,-538651,-5,911,-1116304,,,,,,
71936,-501583,-1,770,87027,,,,,,
67216,-457903,0,620,904489,,,,,,
66548,-455606,0,607,772572,,,,,,
66264,-454725,0,597,794456,,,,,,
65703,-454921,0,587,778255,,,,,,
65420,-453425,0,577,768393,,,,,,
65170,-435307,1,551,951893,,,,,,
64571,-434860,1,540,928998,,,,,,
64285,-434015,1,529,1035981,,,,,,
63734,-432751,1,518,1039506,,,,,,
63393,-430959,1,506,1117268,,,,,,
62885,-429576,1,495,1144349,,,,,,
62643,-427166,1,484,1238006,,,,,,
62165,-425377,0,470,1056125,,,,,,
61865,-425071,0,460,1067391,,,,,,
61336,-425501,0,450,1080578,,,,,,
61038,-425370,0,440,1060165,,,,,,
60440,-426316,1,432,1028522,,,,,,
60138,-409017,1,411,1216379,,,,,,
59843,-408268,1,403,1204620,,,,,,
58136,-403014,2,365,1350519,,,,,,
52668,-364344,5,272,1698862,,,,,,
47261,-339739,10,242,1709841,,,,,,
39424,-341096,20,256,1211840,,,,,,
31565,-371295,33,332,240382,,,,,,
22315,-411250,48,455,-542707,,,,,,
13070,-459627,65,599,-1327431,,,,,,
4101,-502017,81,739,-1644927,,,,,,
-3836,-522773,93,823,-1508228,,,,,,
-10071,-518789,103,828,-969234,,,,,,
-14125,-490575,105,764,-123701,,,,,,
-15995,-438518,103,637,839280,,,,,,
-15777,-352803,94,417,2261152,,,,,,
-13761,-259499,81,174,3387054,,,,,,
-10636,-151593,64,-107,4357946,,,,,,
-7175,-57191,48,-356,4877261,,,,,,
-4113,25414,33,-565,4914315,,,,,,
-1915,78511,19,-697,4529388,,,,,,
-1483,101968,14,-737,3540660,,,,,,
-3112,90253,13,-674,2212126,,,,,,
-6481,49912,20,-523,844446,,,,,,
-11116,-14593,28,-308,-699158,,,,,,
-15780,-86458,40,-71,-1833565,,,,,,
-19601,-151488,47,146,-2561440,,,,,,
-22230,-183764,52,273,-2341465,,,,,,
-23625,-185857,53,294,-1683195,,,,,,
-23686,-164083,49,242,-746287,,,,,,
-22594,-126741,43,138,195275,,,,,,
-20575,-73615,34,-9,1144383,,,,,,
-18002,-20050,25,-153,1900254,,,,,,
-17621,-14277,23,-171,2020611,,,,,,
-17479,-9084,22,-187,2035686,,,,,,
-17364,-3901,21,-187,2094716,,,,,,
-17221,1461,20,-221,2221951,,,,,,
-17089,6979,19,-239,2254230,,,,,,
-16917,9349,19,-239,2358344,,,,,,
-16623,15447,18,-259,2304436,,,,,,
-16524,20201,18,-272,2342221,,,,,,
-16272,25318,17,-287,2429253,,,,,,
-16093,30193,16,-301,2426818,,,,,,
-16004,34740,16,-313,2458144,,,,,,
-15782,39064,16,-325,2472743,,,,,,
-15655,44028,16,-338,2532482,,,,,,
-15498,48868,15,-352,2584942,,,,,,
-15391,53386,15,-364,2570637,,,,,,
-15318,57769,14,-377,2590014,,,,,,
-15238,62080,14,-388,2647347,,,,,,
-15105,60024,14,-371,2548088,,,,,,
-14865,73872,14,-395,2436542,,,,,,
-15159,75106,20,-330,1775021,,,,,,
-16582,51552,34,-153,827443,,,,,,
-18498,16181,54,111,-111657,,,,,,
-19880,-17557,75,396,-792787,,,,,,
-19920,-40560,95,677,-994324,,,,,,
-17501,-35169,105,840,-662128,,,,,,
-11596,9829,106,837,355036,,,,,,
-1760,97416,97,675,1854145,,,,,,
12214,234001,73,337,3784189,,,,,,
30198,402775,43,-96,5774675,,,,,,
52013,599868,-2,-635,7615534,,,,,,
75646,808491,-52,-1195,9404312,,,,,,
98245,1005447,-101,-1766,10192809,,,,,,
131616,1097099,-169,-2132,6887586,,,,,,
154400,1129654,-213,-2234,4652781,,,,,,
168142,1243722,-238,-2460,5788469,,,,,,
177373,1153165,-255,-2254,2590142,,,,,,
182341,1011962,-259,-1940,-1198040,,,,,,
183297,837500,-254,-1534,-4076765,,,,,,
180789,625970,-237,-1013,-7025151,,,,,,
176042,435524,-216,-526,-8990998,,,,,,
169226,217764,-194,22,-10120321,,,,,,
162113,51428,-170,419,-10693560,,,,,,
154503,-109132,-147,766,-10482599,,,,,,
147595,-220397,-126,992,-9550126,,,,,,
141797,-291676,-111,1105,-8054625,,,,,,
137675,-325841,-101,1114,-6406858,,,,,,
135607,-320478,-98,1007,-4196428,,,,,,
135372,-279473,-102,812,-2136099,,,,,,
135401,-274571,-102,792,-1940991,,,,,,
135424,-270112,-102,771,-1910808,,,,,,
135476,-266252,-103,753,-1743811,,,,,,
135551,-263168,-103,735,-1594584,,,,,,
135592,-259691,-104,716,-1422507,,,,,,
135674,-243262,-105,665,-1147145,,,,,,
135722,-238168,-105,641,-970680,,,,,,
135765,-232871,-105,620,-762149,,,,,,
135850,-227392,-107,595,-659960,,,,,,
135893,-221917,-107,571,-421840,,,,,,
135931,-216258,-108,546,-285983,,,,,,
136014,-210134,-108,520,-89320,,,,,,
136054,-203814,-109,494,5754,,,,,,
136083,-198791,-110,471,94190,,,,,,
136109,-193789,-110,447,223611,,,,,,
136097,-188941,-111,424,392348,,,,,,
136083,-184180,-112,400,461557,,,,,,
136136,-172837,-112,367,703339,,,,,,
136167,-167312,-113,343,759209,,,,,,
136257,-145897,-115,251,1196853,,,,,,
135758,-94184,-121,47,1861402,,,,,,
133684,-72147,-122,-56,1744768,,,,,,
129532,-81484,-118,-84,1080219,,,,,,
123188,-124033,-108,-15,-20052,,,,,,
114700,-192923,-93,134,-1320285,,,,,,
104294,-265393,-73,307,-2183677,,,,,,
92246,-370127,-47,562,-3499497,,,,,,
79484,-471022,-22,816,-4418566,,,,,,
67278,-570078,4,1074,-4802138,,,,,,
56541,-635803,24,1241,-4445115,,,,,,
48183,-652427,38,1279,-3466991,,,,,,
41130,-633100,48,1205,-1941394,,,,,,
36308,-591756,49,1059,-586012,,,,,,
33892,-516951,46,819,1081041,,,,,,
33205,-430320,37,549,2381913,,,,,,
33531,-322148,25,241,3763841,,,,,,
33805,-223636,12,-45,4480399,,,,,,
33294,-153806,4,-242,4501712,,,,,,
30773,-115665,2,-351,3968232,,,,,,
25902,-115571,6,-341,2955653,,,,,,
18871,-151931,15,-223,1419978,,,,,,
9931,-222111,33,-7,-368274,,,,,,
382,-313554,54,281,-1923653,,,,,,
-7851,-384732,71,527,-2873344,,,,,,
-14589,-441764,82,724,-3266892,,,,,,
-20172,-462945,91,802,-2687856,,,,,,
-23521,-434495,93,734,-1171107,,,,,,
-24401,-379526,89,592,270968,,,,,,
-22955,-295207,77,363,1758944,,,,,,
-22812,-286671,76,339,1746794,,,,,,
-22630,-279988,75,317,1872083,,,,,,
-22368,-272721,75,296,1999270,,,,,,
-22167,-265337,74,274,2123896,,,,,,
-21835,-257675,72,245,2253770,,,,,,
-21661,-239719,71,212,2506104,,,,,,
-21485,-230957,70,186,2585732,,,,,,
-21131,-221663,68,155,2788845,,,,,,
-20951,-213172,67,132,2851412,,,,,,
-20620,-203589,65,101,3002778,,,,,,
-20423,-194332,65,74,3250247,,,,,,
-20245,-185148,63,48,3311448,,,,,,
-19891,-174728,62,17,3349458,,,,,,
-19718,-166353,61,-6,3450039,,,,,,
-19543,-157442,61,-34,3553290,,,,,,
-19204,-148353,59,-64,3746347,,,,,,
-19053,-137436,58,-76,3784863,,,,,,
-18940,-128408,57,-105,3879761,,,,,,
-18110,-94384,51,-205,4184951,,,,,,
-16213,-19240,41,-385,4322085,,,,,,
-15682,13342,35,-438,3852951,,,,,,
-16539,27343,33,-442,2892583,,,,,,
-18265,16484,36,-387,1849291,,,,,,
-21128,-13271,41,-271,782591,,,,,,
-24770,-59280,48,-101,-400491,,,,,,
-28113,-104961,56,57,-1195413,,,,,,
-30635,-139340,61,187,-1499811,,,,,,
-31766,-150531,63,247,-1236882,,,,,,
-31299,-134519,59,216,-587086,,,,,,
-29764,-95996,54,119,333088,,,,,,
-28341,-50236,48,1,1113743,,,,,,
-26879,-5000,43,-109,1672627,,,,,,
-25632,26030,39,-182,1719924,,,,,,
-24594,42982,40,-194,1549435,,,,,,
-23749,52277,47,-138,1230487,,,,,,
-22985,54721,60,2,881014,,,,,,
-21740,55034,76,194,609732,,,,,,
-19118,62489,89,408,524021,,,,,,
-14145,88368,95,539,820743,,,,,,
-5950,146590,92,533,1594913,,,,,,
5992,243727,78,369,2862300,,,,,,
21998,368184,57,84,4283842,,,,,,
41712,543921,19,-342,6166449,,,,,,
65018,733733,-26,-837,8233145,,,,,,
87391,919762,-73,-1371,9298460,,,,,,
107104,1072816,-113,-1815,9881841,,,,,,
128651,1184413,-154,-2158,8845889,,,,,,
145751,1234172,-185,-2306,7324230,,,,,,
162415,1225833,-213,-2282,4442722,,,,,,
163167,1228983,-215,-2285,4923611,,,,,,
165043,1234219,-218,-2294,4702502,,,,,,
165820,1245174,-220,-2314,4771172,,,,,,
167339,1255714,-222,-2329,5010882,,,,,,
168101,1261168,-223,-2334,5010166,,,,,,
168840,1208217,-223,-2227,4449938,,,,,,
170217,1212306,-225,-2231,3994786,,,,,,
170868,1216032,-227,-2237,3945994,,,,,,
172196,1218671,-230,-2239,3769735,,,,,,
172860,1218855,-230,-2234,3540096,,,,,,
173566,1217828,-231,-2226,3241624,,,,,,
174438,1215885,-232,-2215,2865111,,,,,,
174988,1211989,-233,-2204,3273060,,,,,,
175735,1214855,-234,-2206,3114203,,,,,,
176861,1211245,-236,-2196,2908890,,,,,,
177417,1216058,-236,-2197,2806427,,,,,,
178385,1165320,-236,-2093,1975134,,,,,,
178808,1159953,-236,-2076,1799618,,,,,,
179224,1154017,-235,-2055,1569455,,,,,,
180726,1132809,-237,-1995,580743,,,,,,
185030,963287,-238,-1607,-2895876,,,,,,
186683,733411,-231,-1101,-6295886,,,,,,
186182,555956,-220,-691,-8126974,,,,,,
184458,386760,-206,-281,-8771878,,,,,,
182120,249341,-192,44,-8852004,,,,,,
179607,127400,-179,307,-8377375,,,,,,
177400,43281,-167,473,-7535000,,,,,,
175364,-18452,-159,564,-6344004,,,,,,
173978,-54689,-154,578,-4989732,,,,,,
173355,-67869,-151,521,-3770804,,,,,,
173304,-65532,-152,422,-2513960,,,,,,
173332,-53271,-154,309,-1531570,,,,,,
172960,-38226,-157,180,-733694,,,,,,
172101,-32761,-160,95,-448693,,,,,,
170009,-36742,-159,22,-359516,,,,,,
166344,-57951,-156,-1,-618603,,,,,,
160898,-100724,-149,45,-1214521,,,,,,
153320,-166505,-134,158,-2085463,,,,,,
144681,-247839,-119,325,-2903391,,,,,,
133786,-331455,-98,516,-3607315,,,,,,
121612,-433419,-73,746,-4446097,,,,,,
109212,-531037,-49,971,-5080934,,,,,,
97140,-610879,-24,1159,-4931336,,,,,,
85932,-661420,-5,1266,-4268922,,,,,,
75686,-678042,12,1287,-3303399,,,,,,
66884,-675371,25,1244,-2157348,,,,,,
60229,-652213,32,1150,-1163450,,,,,,
55115,-602820,36,993,128614,,,,,,
51399,-546493,33,810,1084834,,,,,,
48608,-467706,29,566,2355408,,,,,,
48262,-462388,29,545,2417115,,,,,,
48120,-456219,28,524,2630358,,,,,,
47859,-450200,28,501,2450131,,,,,,
47709,-446088,28,483,2477153,,,,,,
47577,-442260,27,462,2522978,,,,,,
47319,-439209,26,440,2474180,,,,,,
47193,-420265,25,406,2758927,,,,,,
47068,-414113,24,385,2819792,,,,,,
46809,-409502,23,361,2850652,,,,,,
46679,-404068,23,340,2934948,,,,,,
46404,-399160,23,318,2941428,,,,,,
45935,-388638,22,275,3177983,,,,,,
45766,-382846,22,254,3031320,,,,,,
45525,-378921,21,231,3086410,,,,,,
45408,-374149,21,213,3072872,,,,,,
45070,-359912,19,198,3210687,,,,,,
44932,-354825,19,180,3308968,,,,,,
44111,-335092,18,110,3380017,,,,,,
39945,-283415,18,-12,3439635,,,,,,
33709,-260073,23,-23,2916973,,,,,,
24574,-287324,40,72,1553881,,,,,,
14358,-350836,60,272,-183193,,,,,,
4795,-429627,78,540,-1565476,,,,,,
-3011,-485885,92,730,-2278526,,,,,,
